1997-11	24688
1997-12	24293
1998-01	26803
1998-02	32368
1998-03	34630
1998-04	36846
1998-05	41901
1998-06	42339
1998-07	39571
1998-08	36822
1998-09	30435
1998-10	43118
1998-11	33046
1998-12	38743
1999-01	38372
1999-02	32926
1999-03	38925
1999-04	39800
1999-05	42152
1999-06	36226
1999-07	43043
1999-08	37802
1999-09	37245
1999-10	37381
1999-11	34427
1999-12	38715
2000-01	39384
2000-02	39640
2000-03	48249
2000-04	40224
2000-05	40179
2000-06	46568
2000-07	38084
2000-08	49303
2000-09	44638
2000-10	40245
2000-11	40540
2000-12	32402
2001-01	26364
2001-02	71624
2001-03	51828
2001-04	44213
2001-05	50979
2001-06	47266
2001-07	44153
2001-08	47821
2001-09	41079
2001-10	51496
2001-11	36981
2001-12	28123
2002-01	63968
2002-02	45539
2002-03	51580
2002-04	49902
2002-05	54936
2002-06	48586
2002-07	50907
2002-08	46810
2002-09	48192
2002-10	50724
2002-11	48285
2002-12	45739
2003-01	48135
2003-02	47931
2003-03	53978
2003-04	53662
2003-05	51630
2003-06	50338
2003-07	53130
2003-08	51588
2003-09	46198
2003-10	52504
2003-11	46207
2003-12	55521
2004-01	48405
2004-02	45185
2004-03	58941
2004-04	56628
2004-05	49086
2004-06	52762
2004-07	56119
2004-08	45406
2004-09	59093
2004-10	55359
2004-11	50317
2004-12	53071
2005-01	50699
2005-02	50697
2005-03	63464
2005-04	58843
2005-05	54716
2005-06	62101
2005-07	59469
2005-08	55707
2005-09	60592
2005-10	58639
2005-11	55492
2005-12	60535
2006-01	58105
2006-02	54008
2006-03	61912
2006-04	59617
2006-05	59293
2006-06	62743
2006-07	60486
2006-08	63521
2006-09	56606
2006-10	61025
2006-11	55704
2006-12	58511
2007-01	61224
2007-02	60295
2007-03	66909
2007-04	60834
2007-05	64127
2007-06	60957
2007-07	58276
2007-08	63849
2007-09	61796
2007-10	64946
2007-11	64881
2007-12	60009
2008-01	68100
2008-02	67333
2008-03	64054
2008-04	69212
2008-05	64161
2008-06	62409
2008-07	71235
2008-08	62198
2008-09	62744
2008-10	70354
2008-11	61625
2008-12	68329
2009-01	77145
2009-02	63110
2009-03	66879
2009-04	63777
2009-05	69781
2009-06	69677
2009-07	66716
2009-08	62845
2009-09	63687
2009-10	69087
2009-11	60291
2009-12	68949
2010-01	77401
2010-02	64293
2010-03	71378
2010-04	69975
2010-05	67865
2010-06	67944
2010-07	76927
2010-08	66776
2010-09	68768
2010-10	68916
2010-11	67854
2010-12	69406
2011-01	78105
2011-02	66323
2011-03	82448
2011-04	73391
2011-05	75026
2011-06	75138
2011-07	75870
2011-08	69874
2011-09	72035
2011-10	73068
2011-11	79646
2011-12	73819
2012-01	84035
2012-02	65547
2012-03	92496
2012-04	70176
2012-05	80476
2012-06	81508
2012-07	78283
2012-08	76909
2012-09	77373
2012-10	80323
2012-11	75037
2012-12	72640
2013-01	94614
2013-02	77735
2013-03	85140
2013-04	80601
2013-05	83022
2013-06	79664
2013-07	85462
2013-08	82775
2013-09	75160
2013-10	87881
2013-11	85368
2013-12	75279
2014-01	102210
2014-02	76927
2014-03	91917
2014-04	90527
2014-05	86514
2014-06	87204
2014-07	91346
2014-08	86846
2014-09	84425
2014-10	83630
2014-11	71496
2014-12	108782
2015-01	87466
2015-02	81235
2015-03	90229
2015-04	94022
2015-05	91146
2015-06	89311
2015-07	90298
2015-08	84660
2015-09	97955
2015-10	92376
2015-11	90196
2015-12	91074
2016-01	92893
2016-02	90153
2016-03	94580
2016-04	91457
2016-05	93190
2016-06	92545
2016-07	98943
2016-08	84588
2016-09	84250
2016-10	103616
2016-11	97966
2016-12	32741
